x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,label
0.532116711139679,0.0996907651424408,-0.30625852942466736,0.9999995231628418,0.5504500269889832,0.07858831435441971,-0.2855551838874817,0.9999978542327881,0.5617365837097168,0.07797539234161377,-0.2855566442012787,0.9999974966049194,0.5703164339065552,0.07784884423017502,-0.28540101647377014,0.9999973773956299,0.5172842144966125,0.08043616265058517,-0.2819227874279022,0.9999979734420776,0.5067053437232971,0.08089050650596619,-0.28184792399406433,0.999997615814209,0.49666887521743774,0.08124342560768127,-0.2818116247653961,0.9999973773956299,0.5886468887329102,0.08610686659812927,-0.1358945667743683,0.9999945163726807,0.4896044135093689,0.08770930767059326,-0.1253732144832611,0.9999960660934448,0.5516560077667236,0.12238970398902893,-0.24994683265686035,0.9999992847442627,0.5139765739440918,0.12306627631187439,-0.2462097853422165,0.9999994039535522,0.6576609015464783,0.20483502745628357,-0.0761641338467598,0.999995231628418,0.4139482378959656,0.20169559121131897,-0.06937098503112793,0.9999892711639404,0.6947224140167236,0.33468925952911377,0.006696746684610844,0.995076596736908,0.3772500455379486,0.3354673385620117,-0.020756931975483894,0.9903779029846191,0.6659796833992004,0.45336559414863586,-0.10461337864398956,0.9957084655761719,0.38160812854766846,0.4539019465446472,-0.13831749558448792,0.9792044758796692,0.662202775478363,0.4991331696510315,-0.14814887940883636,0.9912856221199036,0.3775685131549835,0.4959670305252075,-0.17865678668022156,0.9660604596138,0.6422526240348816,0.49269047379493713,-0.20096732676029205,0.9911128878593445,0.39950433373451233,0.49165746569633484,-0.2291867733001709,0.9663936495780945,0.6373563408851624,0.4786064922809601,-0.12370350956916809,0.9894425868988037,0.4078156352043152,0.48068326711654663,-0.1601211577653885,0.9660851359367371,0.5979213118553162,0.4831065833568573,0.00993243046104908,0.9999445676803589,0.45863431692123413,0.4811159670352936,-0.010215080343186855,0.9999520778656006,0.5947694182395935,0.6705722808837891,0.04379124939441681,0.995617151260376,0.4607119560241699,0.6723496913909912,0.02982267551124096,0.9969032406806946,0.5925264954566956,0.8474113345146179,0.26063060760498047,0.9946783781051636,0.4557092785835266,0.8485625386238098,0.2403152734041214,0.9952308535575867,0.5766259431838989,0.8691057562828064,0.2683461904525757,0.9529982805252075,0.47285762429237366,0.8666728734970093,0.2486245483160019,0.9276583194732666,0.6376041769981384,0.9249353408813477,0.09071585536003113,0.9900217652320862,0.4126724600791931,0.927715003490448,0.06935369968414307,0.989944338798523,up
0.5304690599441528,0.09961529821157455,-0.3051883578300476,0.9999995231628418,0.5496490001678467,0.07849358022212982,-0.2846183478832245,0.9999978542327881,0.561099648475647,0.07790432125329971,-0.28462523221969604,0.9999974966049194,0.5699288845062256,0.07773573696613312,-0.28448429703712463,0.9999973773956299,0.5156625509262085,0.07996527850627899,-0.28075161576271057,0.9999979734420776,0.5051751732826233,0.08020628988742828,-0.28068119287490845,0.9999976754188538,0.49518251419067383,0.08030734956264496,-0.2806490659713745,0.9999974370002747,0.5885714888572693,0.08604632318019867,-0.1356411576271057,0.9999945163726807,0.4888819754123688,0.0867714136838913,-0.12482427805662155,0.9999961853027344,0.5506347417831421,0.12235551327466965,-0.24938693642616272,0.9999992847442627,0.5125709772109985,0.1229156106710434,-0.2454620599746704,0.9999994039535522,0.6576569676399231,0.20482727885246277,-0.07455207407474518,0.9999948143959045,0.41394567489624023,0.20174476504325867,-0.0702526643872261,0.99998939037323,0.6940550208091736,0.3348909020423889,0.008298015221953392,0.9945505857467651,0.3766917884349823,0.33567801117897034,-0.03743540868163109,0.990588366985321,0.6645070910453796,0.455260694026947,-0.09605153650045395,0.9950425028800964,0.3808070719242096,0.45342856645584106,-0.1818542629480362,0.9793084263801575,0.6610453724861145,0.49987587332725525,-0.14106984436511993,0.990206241607666,0.377558171749115,0.49594181776046753,-0.22962699830532074,0.9661977291107178,0.64156174659729,0.4933041036128998,-0.19301475584506989,0.9900007247924805,0.3992105722427368,0.491506427526474,-0.27857860922813416,0.9665127992630005,0.636911153793335,0.4796498715877533,-0.11563238501548767,0.9882202744483948,0.40643593668937683,0.47949740290641785,-0.20403069257736206,0.9662469625473022,0.5977093577384949,0.48317277431488037,0.010123192332684994,0.9999436140060425,0.45862969756126404,0.4810749888420105,-0.01040252298116684,0.9999516010284424,0.5938076972961426,0.6711479425430298,0.045197535306215286,0.9956269860267639,0.4615318775177002,0.6715392470359802,0.02912374585866928,0.9968982338905334,0.5957705974578857,0.8487071990966797,0.24639204144477844,0.9947309494018555,0.45682162046432495,0.8493176102638245,0.2215089648962021,0.9951978325843811,0.5776202082633972,0.8699697852134705,0.2508482336997986,0.952833354473114,0.47292086482048035,0.8676555156707764,0.22665080428123474,0.9266908764839172,0.6376608610153198,0.9249592423439026,0.06993098556995392,0.9899932146072388,0.4123920500278473,0.9276517033576965,0.03983425721526146,0.9898337125778198,up
0.5292224287986755,0.09961254894733429,-0.30491217970848083,0.9999995231628418,0.5488759875297546,0.07849352061748505,-0.28444260358810425,0.9999978542327881,0.5604609847068787,0.07791092991828918,-0.28444984555244446,0.9999974966049194,0.5694401860237122,0.07773499935865402,-0.2843121290206909,0.9999973773956299,0.5145004987716675,0.07987737655639648,-0.2804051637649536,0.9999979734420776,0.5040925741195679,0.08006585389375687,-0.28033795952796936,0.9999976754188538,0.4942399263381958,0.0800689235329628,-0.28030917048454285,0.9999974966049194,0.5883767604827881,0.08604571223258972,-0.13567501306533813,0.9999944567680359,0.4884539246559143,0.08653876930475235,-0.12469498068094254,0.9999962449073792,0.5497974157333374,0.12233282625675201,-0.24935069680213928,0.9999992847442627,0.5116316080093384,0.12283765524625778,-0.2453247457742691,0.9999994039535522,0.6576507687568665,0.20481237769126892,-0.07438044250011444,0.9999944567680359,0.41394898295402527,0.20175817608833313,-0.07151319086551666,0.9999895095825195,0.6937068700790405,0.3349517583847046,0.008382010273635387,0.9941251277923584,0.37619543075561523,0.3357764780521393,-0.043997522443532944,0.9908207654953003,0.6634350419044495,0.4566650688648224,-0.09486787766218185,0.9945478439331055,0.3801940977573395,0.4531109631061554,-0.18967655301094055,0.9795389175415039,0.6601700186729431,0.500515878200531,-0.13979975879192352,0.9893963932991028,0.37724605202674866,0.4959231913089752,-0.23715156316757202,0.9665163159370422,0.6410192847251892,0.4938807785511017,-0.19168607890605927,0.9891629815101624,0.3985970914363861,0.491434246301651,-0.2852845788002014,0.9668022394180298,0.6365206837654114,0.48064467310905457,-0.11452474445104599,0.987281084060669,0.4052533805370331,0.4788627326488495,-0.21152836084365845,0.9665527939796448,0.5975430607795715,0.48335304856300354,0.01048940047621727,0.9999428391456604,0.45863038301467896,0.4810938537120819,-0.010771741159260273,0.9999512434005737,0.593514084815979,0.6714690923690796,0.04666036367416382,0.9955995678901672,0.4621458649635315,0.6708946824073792,0.027987569570541382,0.9968852996826172,0.5977557301521301,0.8493279218673706,0.24128791689872742,0.994746744632721,0.4576359689235687,0.849399983882904,0.214706152677536,0.9951429963111877,0.5782399773597717,0.8703457117080688,0.24515332281589508,0.9526388645172119,0.4729258716106415,0.8677371740341187,0.21949893236160278,0.9255014061927795,0.6377809643745422,0.9249640703201294,0.06426288187503815,0.9899276494979858,0.41238123178482056,0.9275691509246826,0.03264641389250755,0.9896955490112305,up
0.5279892683029175,0.09959506243467331,-0.30239740014076233,0.9999995231628418,0.547742486000061,0.07849311083555222,-0.2824133634567261,0.9999978542327881,0.5594230890274048,0.07791607826948166,-0.28242310881614685,0.9999975562095642,0.5683971047401428,0.07773425430059433,-0.28229600191116333,0.9999974370002747,0.5135372877120972,0.07982192188501358,-0.27757877111434937,0.9999979734420776,0.5031911134719849,0.07996802031993866,-0.2775127589702606,0.9999977350234985,0.49348390102386475,0.07990213483572006,-0.27748873829841614,0.9999975562095642,0.5876227021217346,0.08600782603025436,-0.13552413880825043,0.9999945163726807,0.488114595413208,0.08625335991382599,-0.12221468985080719,0.9999963641166687,0.5486556887626648,0.1222715899348259,-0.24803343415260315,0.9999992847442627,0.5108725428581238,0.122718945145607,-0.24311262369155884,0.9999994039535522,0.6576315760612488,0.2047393023967743,-0.07431034743785858,0.999994158744812,0.41394445300102234,0.20175524055957794,-0.07150605320930481,0.9999896287918091,0.6933416128158569,0.3349711298942566,0.007979224435985088,0.9937422275543213,0.375455379486084,0.335877925157547,-0.044757843017578125,0.9909973740577698,0.6628655195236206,0.4575824439525604,-0.0950787141919136,0.994048535823822,0.37977486848831177,0.4529739022254944,-0.18834449350833893,0.9795798659324646,0.659701943397522,0.5009052157402039,-0.14004096388816833,0.9885661005973816,0.377081036567688,0.4959230124950409,-0.23543879389762878,0.9665198922157288,0.6406810879707336,0.4943591356277466,-0.19196563959121704,0.9883142113685608,0.3983483612537384,0.49142587184906006,-0.28319764137268066,0.9667760729789734,0.6362302899360657,0.481424480676651,-0.11473912000656128,0.986339271068573,0.40475812554359436,0.4785986840724945,-0.2100576013326645,0.9665600657463074,0.5971216559410095,0.48338139057159424,0.010568246245384216,0.9999420046806335,0.45852363109588623,0.4810234606266022,-0.010848097503185272,0.9999508261680603,0.5932573676109314,0.6715113520622253,0.04745560139417648,0.9955629110336304,0.4623819887638092,0.6694515347480774,0.02735315077006817,0.9968788623809814,0.5984776616096497,0.8500394225120544,0.22765612602233887,0.9947747588157654,0.458047479391098,0.8495042324066162,0.20462878048419952,0.995104193687439,0.5784140825271606,0.8708217144012451,0.22988072037696838,0.9526957869529724,0.4729268252849579,0.8678873777389526,0.2084546834230423,0.9246625900268555,0.6378549933433533,0.9249730706214905,0.04910234361886978,0.9898861050605774,0.4123905897140503,0.927476167678833,0.022737454622983932,0.9895833134651184,up
0.5271187424659729,0.0995936170220375,-0.3001074194908142,0.9999995231628418,0.5469579696655273,0.07851047068834305,-0.28006574511528015,0.9999979138374329,0.558751106262207,0.07794534415006638,-0.2800792157649994,0.999997615814209,0.567737340927124,0.07774145156145096,-0.2799595892429352,0.9999974966049194,0.5127622485160828,0.07981116324663162,-0.2747831642627716,0.9999980330467224,0.502473771572113,0.07993949949741364,-0.27472102642059326,0.9999977946281433,0.4929148852825165,0.07983840256929398,-0.274698942899704,0.999997615814209,0.5871405005455017,0.08600565046072006,-0.1347178965806961,0.9999945759773254,0.4878213107585907,0.08616145700216293,-0.1193469688296318,0.9999964833259583,0.5478578209877014,0.12223129719495773,-0.24654874205589294,0.9999992847442627,0.5103279948234558,0.12266744673252106,-0.24106362462043762,0.9999994039535522,0.6576232314109802,0.20473909378051758,-0.07425067573785782,0.9999938607215881,0.413967102766037,0.20176354050636292,-0.07106591016054153,0.9999896883964539,0.6931808590888977,0.3352310359477997,0.007695728447288275,0.9934569597244263,0.3751712739467621,0.3361535668373108,-0.043873369693756104,0.9911350607872009,0.6622263789176941,0.4589136242866516,-0.09478422999382019,0.993650496006012,0.37949952483177185,0.45285433530807495,-0.18892891705036163,0.9796704053878784,0.65911865234375,0.5015344619750977,-0.13991431891918182,0.9878994822502136,0.37682682275772095,0.49589428305625916,-0.23661699891090393,0.9666233062744141,0.6401798725128174,0.4952588975429535,-0.1918802410364151,0.9876312613487244,0.39805904030799866,0.4913561940193176,-0.28448015451431274,0.9668552279472351,0.6356818079948425,0.4828300178050995,-0.11448076367378235,0.9855802059173584,0.40443649888038635,0.47831952571868896,-0.21077822148799896,0.9666575789451599,0.5970578789710999,0.48341721296310425,0.010385994799435139,0.9999414682388306,0.45854997634887695,0.48102283477783203,-0.01066458411514759,0.999950647354126,0.5928487777709961,0.6717631220817566,0.048249322921037674,0.9955573678016663,0.4624284505844116,0.6690948605537415,0.028765026479959488,0.9968791007995605,0.5992284417152405,0.8506443500518799,0.22684529423713684,0.9948170185089111,0.4583844542503357,0.8496000170707703,0.20730768144130707,0.9950899481773376,0.5788240432739258,0.8714855313301086,0.22922462224960327,0.9527638554573059,0.47293752431869507,0.8679659366607666,0.21143034100532532,0.9243013858795166,0.637877345085144,0.9249445199966431,0.048609066754579544,0.9898738861083984,0.41223475337028503,0.927318811416626,0.027155274525284767,0.9895321130752563,up
0.5268248915672302,0.09959525614976883,-0.30346426367759705,0.9999995231628418,0.5467305779457092,0.07855574041604996,-0.2836278975009918,0.9999979138374329,0.558525025844574,0.07801622897386551,-0.2836412489414215,0.999997615814209,0.5675013065338135,0.07778147608041763,-0.28352996706962585,0.9999974966049194,0.5125120282173157,0.07979758083820343,-0.27831560373306274,0.9999980330467224,0.5022860765457153,0.0799013152718544,-0.27825915813446045,0.9999977946281433,0.49272045493125916,0.07975683361291885,-0.2782394587993622,0.999997615814209,0.5870105028152466,0.08600793778896332,-0.13882267475128174,0.9999945163726807,0.4877246022224426,0.08600631356239319,-0.12312264740467072,0.999996542930603,0.5475614070892334,0.12222880870103836,-0.2500211298465729,0.9999992847442627,0.5100955963134766,0.12264341861009598,-0.24446602165699005,0.9999994039535522,0.6576216816902161,0.20473332703113556,-0.07967565208673477,0.9999935626983643,0.4139678180217743,0.20178842544555664,-0.07385189831256866,0.9999896883964539,0.6931231617927551,0.3353733718395233,-0.0007182556437328458,0.993226170539856,0.3746556043624878,0.3362286388874054,-0.04716792702674866,0.9912608861923218,0.6615946292877197,0.4602048099040985,-0.10187608003616333,0.9932786822319031,0.3792128562927246,0.45279228687286377,-0.189455047249794,0.9796513319015503,0.658207893371582,0.502500593662262,-0.14755676686763763,0.9872820377349854,0.37656882405281067,0.49589768052101135,-0.23650705814361572,0.9665366411209106,0.6392661929130554,0.4964296519756317,-0.19862832129001617,0.9869957566261292,0.39774495363235474,0.49132591485977173,-0.2842217683792114,0.9667513370513916,0.634810745716095,0.4843688905239105,-0.12132783234119415,0.9848694801330566,0.40392494201660156,0.4780188202857971,-0.211222842335701,0.9665833115577698,0.5967390537261963,0.4835704267024994,0.010199729353189468,0.9999401569366455,0.4584701955318451,0.48103150725364685,-0.01048316154628992,0.99994957447052,0.5926637053489685,0.6718118190765381,0.04828812927007675,0.9955343008041382,0.4624135196208954,0.6684862375259399,0.028866944834589958,0.9968539476394653,0.5999505519866943,0.8511112332344055,0.2260565608739853,0.9948493838310242,0.45883187651634216,0.8501195311546326,0.20806215703487396,0.9950494766235352,0.5793485045433044,0.872094988822937,0.22860217094421387,0.9525448083877563,0.47300687432289124,0.8686166405677795,0.21225383877754211,0.923547625541687,0.6378238797187805,0.9249523282051086,0.047420427203178406,0.9898603558540344,0.4121873676776886,0.9273172616958618,0.028098220005631447,0.9894481897354126,up
0.5263563990592957,0.09958749264478683,-0.3072350323200226,0.9999995231628418,0.5462507605552673,0.07855798304080963,-0.2876461446285248,0.9999978542327881,0.5581764578819275,0.0780189037322998,-0.28766146302223206,0.9999975562095642,0.5671517848968506,0.07777637988328934,-0.28755590319633484,0.9999974370002747,0.5119377374649048,0.07977079600095749,-0.282471239566803,0.9999979734420776,0.501648485660553,0.07984384894371033,-0.282417356967926,0.9999977350234985,0.49221429228782654,0.07966163009405136,-0.28239917755126953,0.9999975562095642,0.5867491960525513,0.08592482656240463,-0.14273135364055634,0.9999943971633911,0.487368643283844,0.08586250990629196,-0.12735965847969055,0.999996542930603,0.547260046005249,0.12220121920108795,-0.25368085503578186,0.9999992847442627,0.5097103714942932,0.12261604517698288,-0.24820491671562195,0.9999994039535522,0.6576279401779175,0.2047288566827774,-0.08008638769388199,0.9999932050704956,0.4138275682926178,0.20181187987327576,-0.08047828078269958,0.9999896287918091,0.6927847266197205,0.33537665009498596,-0.00036727203405462205,0.9929080009460449,0.3743896186351776,0.3364987373352051,-0.05581800639629364,0.9913706183433533,0.661144495010376,0.4615798592567444,-0.09606944024562836,0.9927763938903809,0.37920328974723816,0.4531613290309906,-0.1980501115322113,0.9794904589653015,0.6576531529426575,0.5038290023803711,-0.14040571451187134,0.9864479899406433,0.3766099214553833,0.4965520203113556,-0.24545061588287354,0.9662685394287109,0.6385636925697327,0.4980599284172058,-0.19134385883808136,0.9861322045326233,0.397769957780838,0.4917294383049011,-0.2925770580768585,0.9664512872695923,0.6340503096580505,0.4863772392272949,-0.11544454097747803,0.9839242100715637,0.40391409397125244,0.4782257080078125,-0.21960899233818054,0.966312825679779,0.5961735844612122,0.4835980236530304,0.010957440361380577,0.9999392032623291,0.45785510540008545,0.4809960424900055,-0.01124074961990118,0.9999487996101379,0.5926084518432617,0.6718111634254456,0.048306066542863846,0.9954878687858582,0.4624287486076355,0.6682908535003662,0.02623111754655838,0.9968292117118835,0.6007239818572998,0.8511543869972229,0.22777555882930756,0.9948450922966003,0.45888426899909973,0.8501378893852234,0.20561333000659943,0.9949884414672852,0.5796559453010559,0.8722415566444397,0.23080329596996307,0.9522383213043213,0.4729729890823364,0.8686378598213196,0.20987780392169952,0.9223948121070862,0.6379265785217285,0.9249435663223267,0.04980898275971413,0.9897685647010803,0.41217485070228577,0.9273130893707275,0.023690462112426758,0.9892987608909607,up
0.5259307026863098,0.09958633780479431,-0.31159812211990356,0.9999995231628418,0.5459553003311157,0.07855875045061111,-0.29195883870124817,0.9999977946281433,0.5579866766929626,0.07802017033100128,-0.2919776439666748,0.9999974966049194,0.5670335292816162,0.0777641087770462,-0.2918701469898224,0.9999973773956299,0.5114312767982483,0.07975701987743378,-0.28653064370155334,0.9999979138374329,0.5010525584220886,0.07981234043836594,-0.28648248314857483,0.9999976754188538,0.49173668026924133,0.07960724085569382,-0.286469429731369,0.9999974966049194,0.5866954922676086,0.08584235608577728,-0.14746327698230743,0.9999942183494568,0.4869532585144043,0.08580801635980606,-0.131022110581398,0.999996542930603,0.5470715165138245,0.12219304591417313,-0.25850051641464233,0.9999992847442627,0.5092808604240417,0.12261133641004562,-0.2527145743370056,0.9999994039535522,0.657770574092865,0.20474384725093842,-0.08205034583806992,0.9999927878379822,0.41349971294403076,0.2018420696258545,-0.08550294488668442,0.9999895095825195,0.6926282644271851,0.33547088503837585,-0.0007638133829459548,0.9927350878715515,0.37407392263412476,0.33690282702445984,-0.05993053689599037,0.9915446043014526,0.6608073711395264,0.4633237421512604,-0.09606476128101349,0.9924419522285461,0.3791995942592621,0.4539779722690582,-0.2002187967300415,0.9795053005218506,0.6573233008384705,0.5050344467163086,-0.1403191089630127,0.9858452081680298,0.3766077160835266,0.49751681089401245,-0.24722737073898315,0.9662132859230042,0.6381440758705139,0.4995127320289612,-0.19113443791866302,0.9854987263679504,0.39793047308921814,0.492619127035141,-0.2936713397502899,0.9663568139076233,0.63355553150177,0.4883001446723938,-0.1153797060251236,0.9832215309143066,0.4040958881378174,0.4793556034564972,-0.2213323563337326,0.9662506580352783,0.5951699614524841,0.4836736023426056,0.011998254805803299,0.9999381303787231,0.4566432237625122,0.4808688461780548,-0.012292319908738136,0.9999479651451111,0.5925998091697693,0.6718183159828186,0.051250435411930084,0.9954208135604858,0.4624415636062622,0.6680024862289429,0.02408577874302864,0.9968003034591675,0.6009650230407715,0.8512728810310364,0.2262512445449829,0.9948194026947021,0.4589182138442993,0.8501378297805786,0.19772741198539734,0.994907021522522,0.5797936916351318,0.8725882768630981,0.22851212322711945,0.951852023601532,0.4729105532169342,0.8686426281929016,0.20116576552391052,0.9207469820976257,0.6380631923675537,0.924941897392273,0.047269705682992935,0.9896370768547058,0.41229790449142456,0.9272183775901794,0.01301924791187048,0.9891136288642883,up
0.5259278416633606,0.09960732609033585,-0.3140040934085846,0.9999995231628418,0.5459505915641785,0.07855942100286484,-0.29443296790122986,0.9999977350234985,0.5579756498336792,0.07801949977874756,-0.29445335268974304,0.9999974370002747,0.5670310258865356,0.07774250209331512,-0.2943415641784668,0.9999973177909851,0.5114023685455322,0.07973992824554443,-0.28926363587379456,0.9999978542327881,0.5010318160057068,0.07978358864784241,-0.2892206907272339,0.999997615814209,0.4916907548904419,0.07955840975046158,-0.289216011762619,0.9999974370002747,0.5866920351982117,0.08575762808322906,-0.15039891004562378,0.9999940395355225,0.48683348298072815,0.08567516505718231,-0.13499027490615845,0.9999964833259583,0.5470209717750549,0.12218940258026123,-0.2610855996608734,0.9999992847442627,0.5092372298240662,0.12261322140693665,-0.25563132762908936,0.9999994039535522,0.6579622626304626,0.2048521339893341,-0.08528104424476624,0.9999924302101135,0.41338589787483215,0.20183828473091125,-0.08967917412519455,0.99998939037323,0.6919980645179749,0.3361937403678894,-0.005013052839785814,0.9925440549850464,0.3739745318889618,0.33722200989723206,-0.06121433153748512,0.9917300343513489,0.6599884629249573,0.46584734320640564,-0.10135086625814438,0.9921097159385681,0.3794096112251282,0.45561888813972473,-0.19768673181533813,0.9796226024627686,0.6565602421760559,0.5068726539611816,-0.14513124525547028,0.9852948188781738,0.3766303062438965,0.4986005127429962,-0.24358157813549042,0.9663301110267639,0.6370706558227539,0.5015550851821899,-0.1953868716955185,0.9849125146865845,0.39835238456726074,0.4938920736312866,-0.2897447645664215,0.9664254188537598,0.6322055459022522,0.49102073907852173,-0.12046512961387634,0.9825795888900757,0.40483683347702026,0.48159435391426086,-0.21835863590240479,0.9663299918174744,0.594616174697876,0.48388996720314026,0.012250738218426704,0.9999374151229858,0.45553556084632874,0.48078453540802,-0.012553935870528221,0.9999472498893738,0.5925974249839783,0.6720197796821594,0.05016351863741875,0.995384693145752,0.46226584911346436,0.6679964065551758,0.02199326828122139,0.996788501739502,0.6012802720069885,0.8512927293777466,0.22538691759109497,0.9948239922523499,0.45891112089157104,0.8500941395759583,0.19692088663578033,0.9948594570159912,0.5800641179084778,0.8726469278335571,0.22788555920124054,0.9515407681465149,0.4726121723651886,0.8685643672943115,0.20072677731513977,0.9195309281349182,0.6381145715713501,0.9250249266624451,0.04740244522690773,0.9895850419998169,0.4126030504703522,0.9270656704902649,0.014291067607700825,0.9890320897102356,up
0.5259365439414978,0.09947933256626129,-0.3142612874507904,0.9999995231628418,0.5459592342376709,0.07840947061777115,-0.2949260473251343,0.9999976754188538,0.5579885840415955,0.07785283774137497,-0.29494500160217285,0.9999973773956299,0.567075252532959,0.07751905173063278,-0.2948276400566101,0.9999971985816956,0.5114003419876099,0.0795249491930008,-0.2898991107940674,0.9999977946281433,0.501026451587677,0.079555444419384,-0.2898623049259186,0.9999975562095642,0.4916571378707886,0.0793369859457016,-0.2898639738559723,0.9999973773956299,0.5867434144020081,0.08548614382743835,-0.15226143598556519,0.9999938011169434,0.48667603731155396,0.08540677279233932,-0.1374378353357315,0.9999964237213135,0.5470183491706848,0.12209756672382355,-0.2617027461528778,0.9999992847442627,0.5092192888259888,0.12254275381565094,-0.2564079165458679,0.9999994039535522,0.6582441329956055,0.20509926974773407,-0.08725520223379135,0.9999920129776001,0.41324567794799805,0.20173542201519012,-0.09417302161455154,0.9999892711639404,0.6910796761512756,0.3372190594673157,-0.005214371718466282,0.9922181367874146,0.37387293577194214,0.3373722732067108,-0.06402502208948135,0.9919080138206482,0.6581591963768005,0.46847301721572876,-0.10087259858846664,0.9915511608123779,0.37962472438812256,0.45853856205940247,-0.19600026309490204,0.979561448097229,0.6547744274139404,0.5088917016983032,-0.14334852993488312,0.9844315648078918,0.37673094868659973,0.5014209747314453,-0.24104921519756317,0.966189980506897,0.6352893114089966,0.5036323070526123,-0.19356752932071686,0.9840051531791687,0.39870893955230713,0.4965011179447174,-0.2873953580856323,0.9662309885025024,0.6302847266197205,0.4933953285217285,-0.11995067447423935,0.9816250801086426,0.40531983971595764,0.48528945446014404,-0.2163906693458557,0.9661917686462402,0.5939981937408447,0.4843505620956421,0.012544621713459492,0.9999366402626038,0.4541127383708954,0.48078373074531555,-0.012849942781031132,0.9999465942382812,0.5926215648651123,0.6719973683357239,0.04997018352150917,0.9953701496124268,0.46215295791625977,0.6674454212188721,0.021554825827479362,0.996802568435669,0.6017574071884155,0.8512693643569946,0.22491446137428284,0.9948715567588806,0.45897695422172546,0.8497520089149475,0.19581900537014008,0.9948594570159912,0.5805314183235168,0.8726551532745361,0.22749438881874084,0.9516202807426453,0.4724552631378174,0.8679936528205872,0.19961506128311157,0.919227123260498,0.6381168365478516,0.9250410199165344,0.04845605418086052,0.9896209239959717,0.4130605459213257,0.926784873008728,0.015437845140695572,0.9890343546867371,up
